Row ID,Order ID,Order Date,Dispatch Date,Delivery Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Sales Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4962,US-2015-156587,3/7/2015,3/8/2015,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,USCA - West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.71,1,0.2,5.48
4963,US-2015-156587,3/7/2015,3/8/2015,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,USCA - West,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.94,3,0,4.66
4964,US-2015-156587,3/7/2015,3/8/2015,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,USCA - West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0,4.86
4983,US-2015-160066,11/16/2015,11/22/2015,Standard Class,AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,USCA - West,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0,2.4
4986,US-2015-125171,9/3/2015,9/3/2015,Same Day,AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,USCA - East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0,7.06
4996,US-2015-132227,11/4/2015,11/10/2015,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,USCA - East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.06,4,0.2,18.87
5005,US-2015-156006,4/30/2015,5/2/2015,Second Class,TM-21010,Tamara Manning,Consumer,United States,Jackson,Mississippi,USCA - South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,3,0,16.25
5016,US-2015-153850,11/24/2015,11/29/2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,USCA - East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.17,7,0.2,9.67
5017,US-2015-153850,11/24/2015,11/29/2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,USCA - East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1502.38,4,0.4,-250.4
5018,US-2015-127558,11/15/2015,11/18/2015,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,USCA - West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,3.24
5019,US-2015-127558,11/15/2015,11/18/2015,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,USCA - West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0,146.77
5020,US-2015-127558,11/15/2015,11/18/2015,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,USCA - West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,20.46,2,0,5.32
5029,US-2015-151792,9/2/2015,9/7/2015,Second Class,CV-12295,Christina VanderZanden,Consumer,United States,Chicago,Illinois,USCA - Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.98,3,0.2,53.99
5036,US-2015-169803,4/6/2015,4/12/2015,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,USCA - West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,111.1
5037,US-2015-169803,4/6/2015,4/12/2015,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,USCA - West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,0,2.03
5049,US-2015-104759,3/31/2015,4/4/2015,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,USCA - Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.13,7,0.8,-13.83
5050,US-2015-104759,3/31/2015,4/4/2015,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,USCA - Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,79.98,2,0.2,14
5069,US-2015-124478,8/8/2015,8/12/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,USCA - Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1,0,275
5070,US-2015-124478,8/8/2015,8/12/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,USCA - Central,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.54,3,0.1,37.23
5071,US-2015-124478,8/8/2015,8/12/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,USCA - Central,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3,0,17.25
5072,US-2015-124478,8/8/2015,8/12/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,USCA - Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,6,0,22.63
5073,US-2015-124478,8/8/2015,8/12/2015,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,USCA - Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,299.98,2,0,83.99
5076,US-2015-134572,4/20/2015,4/22/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,USCA - Central,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,0.3,-95.67
5077,US-2015-134572,4/20/2015,4/22/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,USCA - Central,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,0.2,5.61
5078,US-2015-134572,4/20/2015,4/22/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,USCA - Central,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,0.3,-131.95
5094,US-2015-140452,12/6/2015,12/10/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,USCA - Central,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.02,4,0.8,-31.54
5095,US-2015-140452,12/6/2015,12/10/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,USCA - Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,214.95,5,0.5,-120.37
5096,US-2015-140452,12/6/2015,12/10/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,USCA - Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,4,0.2,-7.01
5097,US-2015-140452,12/6/2015,12/10/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,USCA - Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.78,3,0.6,-4.85
5098,US-2015-140452,12/6/2015,12/10/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,USCA - Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,2,0.8,-8.05
5099,US-2015-140452,12/6/2015,12/10/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,USCA - Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.17,2,0.2,-8.35
5101,US-2015-158442,3/17/2015,3/17/2015,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,USCA - Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.45,2,0.2,0.33
5102,US-2015-158442,3/17/2015,3/17/2015,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,USCA - Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.18,1,0.2,1.88
5103,US-2015-158442,3/17/2015,3/17/2015,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,USCA - Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.55,3,0.2,5.44
5106,US-2015-116568,12/14/2015,12/20/2015,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Deltona,Florida,USCA - South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.3,4,0.2,13.97
5110,US-2015-138450,10/18/2015,10/22/2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,USCA - East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.51,6,0.2,19.69
5111,US-2015-138450,10/18/2015,10/22/2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,USCA - East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",186.91,6,0.2,-35.05
5112,US-2015-138450,10/18/2015,10/22/2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,USCA - East,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",10.05,4,0.2,3.14
5121,US-2015-149538,4/4/2015,4/8/2015,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,USCA - South,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,232.55,5,0,9.3
5122,US-2015-149538,4/4/2015,4/8/2015,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,USCA - South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0,42.99
5123,US-2015-149538,4/4/2015,4/8/2015,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,USCA - South,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,3,0,9.33
5124,US-2015-149538,4/4/2015,4/8/2015,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,USCA - South,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,2,0,6.35
5125,US-2015-160766,9/14/2015,9/14/2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,USCA - East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,464.29,9,0.4,-108.33
5126,US-2015-160766,9/14/2015,9/14/2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,USCA - East,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,68.46,7,0,31.49
5127,US-2015-160766,9/14/2015,9/14/2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,USCA - East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,2799.96,4,0,1371.98
5128,US-2015-160766,9/14/2015,9/14/2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,USCA - East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3,2,0,198.43
5129,US-2015-160766,9/14/2015,9/14/2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,USCA - East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,16.99,1,0,4.42
5130,US-2015-160766,9/14/2015,9/14/2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,USCA - East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,287.97,3,0,80.63
5131,US-2015-160766,9/14/2015,9/14/2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,USCA - East,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,44.82,9,0,21.07
5150,US-2015-141796,6/21/2015,6/21/2015,Same Day,JG-15160,James Galang,Consumer,United States,Long Beach,New York,USCA - East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1214.85,3,0,352.31
5153,US-2015-121566,6/30/2015,7/6/2015,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,USCA - East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.69,1,0.2,0.84
5154,US-2015-121566,6/30/2015,7/6/2015,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,USCA - East,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6.6,3,0,2.9
5162,US-2015-111192,7/30/2015,8/5/2015,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,USCA - West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,0,259.89
5165,US-2015-121006,11/10/2015,11/16/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,USCA - Central,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,2,0,1.52
5166,US-2015-121006,11/10/2015,11/16/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,USCA - Central,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,12.84,3,0,5.78
5167,US-2015-121006,11/10/2015,11/16/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,USCA - Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),15.84,3,0,7.13
5168,US-2015-121006,11/10/2015,11/16/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,USCA - Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,0,112.79
5169,US-2015-121006,11/10/2015,11/16/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,USCA - Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,62.94,3,0,11.96
5170,US-2015-121006,11/10/2015,11/16/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,USCA - Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.62
5193,US-2015-101560,11/28/2015,12/1/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,USCA - South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.6,5,0,43.74
5194,US-2015-101560,11/28/2015,12/1/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,USCA - South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,85.96,7,0,40.4
5195,US-2015-101560,11/28/2015,12/1/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,USCA - South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,4,0,4.33
5196,US-2015-101560,11/28/2015,12/1/2015,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,USCA - South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",45.66,3,0,22.37
5197,US-2015-159709,5/10/2015,5/15/2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,USCA - West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0,77.48
5198,US-2015-159709,5/10/2015,5/15/2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,USCA - West,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36
5221,US-2015-140487,6/14/2015,6/20/2015,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,USCA - Central,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.94,3,0,57.49
5229,US-2015-147648,11/26/2015,12/1/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,USCA - West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0,40.17
5234,US-2015-115084,10/18/2015,10/22/2015,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,USCA - South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6,0,145.28
5237,US-2015-166744,9/20/2015,9/24/2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,USCA - East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,3,0,50.91
5238,US-2015-166744,9/20/2015,9/24/2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,USCA - East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,3,0,36.29
5239,US-2015-166744,9/20/2015,9/24/2015,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,USCA - East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,2,0,26.39
5254,US-2015-131982,3/7/2015,3/11/2015,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,USCA - West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.65,2,0.2,33.64
5261,US-2015-105165,9/7/2015,9/10/2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,USCA - Central,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.78,3,0.2,14.76
5262,US-2015-105165,9/7/2015,9/10/2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,USCA - Central,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,2,0.8,-4.82
5263,US-2015-105165,9/7/2015,9/10/2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,USCA - Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.8,1,0.3,-22.95
5264,US-2015-105165,9/7/2015,9/10/2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,USCA - Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.69,4,0.2,-2.92
5265,US-2015-105165,9/7/2015,9/10/2015,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,USCA - Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,21.86,3,0.2,3.55
5278,US-2015-113859,9/13/2015,9/17/2015,Standard Class,BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,USCA - Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.12,6,0.3,-9.72
5279,US-2015-159681,12/7/2015,12/13/2015,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,USCA - South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,4,0,48.54
5284,US-2015-133424,3/30/2015,4/4/2015,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,USCA - West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,0,0
5285,US-2015-133424,3/30/2015,4/4/2015,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,USCA - West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,0,22.2
5290,US-2015-146283,9/8/2015,9/15/2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,USCA - Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.9,2,0.2,6.27
5291,US-2015-146283,9/8/2015,9/15/2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,USCA - Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,5,0.3,-13.81
5292,US-2015-146283,9/8/2015,9/15/2015,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,USCA - Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.11,6,0.2,61.46
5304,US-2015-139500,11/16/2015,11/20/2015,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,USCA - Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.3,2,0.3,-1.07
5305,US-2015-166310,9/21/2015,9/23/2015,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,USCA - Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.54,2,0.6,-7.48
5328,US-2015-130813,1/6/2015,1/8/2015,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,USCA - West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3,0,9.33
