Row ID,Order ID,Order Year,Order Month,Order Day,Dispatch Year,Dispatch Month,Dispatch Day,Delivery Mode,Customer ID,Customer Name,Segment,City,State/Province,Country\Region,Sales Region,Product ID,Category,Sub-Category,Discount,Product,Sales,Quantity,Profit
6405,MX-2018-117177,2018,4,8,2018,4,10,Second Class,LL-18085,Luisa Liébanas,Consumer,Querétaro,Querétaro,Mexico,LATAM - North,OFF-EN-10004649,Office Supplies,Envelopes,0,"Ames Mailers, Recycled",1644,5,739
6406,MX-2018-117177,2018,4,8,2018,4,10,Second Class,LL-18085,Luisa Liébanas,Consumer,Querétaro,Querétaro,Mexico,LATAM - North,OFF-BI-10003058,Office Supplies,Binders,0,"Acco Binder Covers, Economy",832,4,66.4
6407,MX-2017-104150,2017,8,27,2017,9,1,Standard Class,HM-16000,Hugo Maldonado,Consumer,Mexicali,Baja California,Mexico,LATAM - North,OFF-FA-10002619,Office Supplies,Fasteners,0,"Stockwell Rubber Bands, Metal",2507.2,8,49.6
6408,GT-2017-158421,2017,7,2,2017,7,2,Same Day,YA-21880,Yanira Acuna,Corporate,Chinautla,Guatemala,Guatemala,LATAM - Central,OFF-AR-10000953,Office Supplies,Art,0,"Stanley Pencil Sharpener, Easy-Erase",292,5,93
6409,GT-2017-158421,2017,7,2,2017,7,2,Same Day,YA-21880,Yanira Acuna,Corporate,Chinautla,Guatemala,Guatemala,LATAM - Central,OFF-LA-10002324,Office Supplies,Labels,0,"Smead Removable Labels, Adjustable",496,2,74.4
6410,BR-2018-113236,2018,9,1,2018,9,7,Standard Class,EO-13885,Edith Ojeda,Home Office,São Paulo,São Paulo,Brazil,LATAM - South,OFF-AR-10001606,Office Supplies,Art,0,"BIC Highlighters, Fluorescent",1125.2,2,517.2
6411,SV-2018-130778,2018,12,23,2018,12,30,Standard Class,SA-20845,Samuel Alemán,Consumer,Santa Ana,Santa Ana,El Salvador,LATAM - Central,OFF-AR-10002672,Office Supplies,Art,0,"Boston Highlighters, Blue",286.4,4,54.4
6413,NI-2018-158694,2018,4,29,2018,5,4,Standard Class,FT-14815,Fito Trujillo,Home Office,Managua,Managua,Nicaragua,LATAM - Central,OFF-AR-10002513,Office Supplies,Art,0,"Sanford Sketch Pad, Blue",150.6,3,69
6414,VE-2018-159303,2018,3,4,2018,3,8,Standard Class,NL-19300,Nelson Limón,Consumer,San Cristóbal,Táchira,Venezuela,LATAM - South,OFF-AP-10002330,Office Supplies,Appliances,0.4,"Hamilton Beach Stove, Silver",579.6,3,-376.8
6415,MX-2018-168046,2018,10,25,2018,10,25,Same Day,FC-14560,Faustina Carrera,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-ST-10001050,Office Supplies,Storage,0.2,"Eldon Shelving, Blue",7267.2,3,-181.8
6416,MX-2018-168046,2018,10,25,2018,10,25,Same Day,FC-14560,Faustina Carrera,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-AR-10001482,Office Supplies,Art,0,"Stanley Markers, Easy-Erase",1409.4,3,281.4
6417,MX-2018-168046,2018,10,25,2018,10,25,Same Day,FC-14560,Faustina Carrera,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-AR-10004115,Office Supplies,Art,0,"Sanford Markers, Blue",155.6,2,18.4
6418,MX-2017-101210,2017,12,7,2017,12,10,Second Class,LA-17395,Leandro Armendáriz,Corporate,Ciudad Juárez,Chihuahua,Mexico,LATAM - North,OFF-BI-10000329,Office Supplies,Binders,0,"Acco Binder, Durable",744.8,7,350
6420,SV-2015-119746,2015,6,10,2015,6,14,Standard Class,GA-15205,Gregorio Acuna,Consumer,Soyapango,San Salvador,El Salvador,LATAM - Central,OFF-AR-10001777,Office Supplies,Art,0,"Binney & Smith Sketch Pad, Water Color",2718.8,7,243.6
6421,SV-2015-119746,2015,6,10,2015,6,14,Standard Class,GA-15205,Gregorio Acuna,Consumer,Soyapango,San Salvador,El Salvador,LATAM - Central,TEC-CO-10000013,Technology,Copiers,0,"Brother Fax Machine, Laser",3452.8,2,1173.6
6422,BR-2017-137050,2017,8,10,2017,8,15,Standard Class,CC-12880,Clotilde Carrillo,Corporate,Cabo Frio,Río de Janeiro,Brazil,LATAM - South,OFF-AR-10000110,Office Supplies,Art,0,"Binney & Smith Sketch Pad, Blue",336,5,60
6423,BR-2017-137050,2017,8,10,2017,8,15,Standard Class,CC-12880,Clotilde Carrillo,Corporate,Cabo Frio,Río de Janeiro,Brazil,LATAM - South,OFF-BI-10003702,Office Supplies,Binders,0,"Wilson Jones Binder Covers, Durable",110.8,1,40.8
6424,BR-2017-137050,2017,8,10,2017,8,15,Standard Class,CC-12880,Clotilde Carrillo,Corporate,Cabo Frio,Río de Janeiro,Brazil,LATAM - South,OFF-AP-10002735,Office Supplies,Appliances,0,"Cuisinart Toaster, Black",376.4,2,30
6425,BR-2017-137050,2017,8,10,2017,8,15,Standard Class,CC-12880,Clotilde Carrillo,Corporate,Cabo Frio,Río de Janeiro,Brazil,LATAM - South,TEC-AC-10004811,Technology,Accessories,0,"Memorex Flash Drive, USB",524.4,2,262
6426,BR-2017-137050,2017,8,10,2017,8,15,Standard Class,CC-12880,Clotilde Carrillo,Corporate,Cabo Frio,Río de Janeiro,Brazil,LATAM - South,TEC-MA-10003185,Technology,Machines,0.002,"Epson Phone, Red",7550.87,3,2254.668
6427,DO-2017-110317,2017,11,7,2017,11,11,Standard Class,AR-10525,Amalia Ríos,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,TEC-PH-10004263,Technology,Phones,0.2,"Cisco Signal Booster, with Caller ID",1217.76,3,-45.84
6428,AR-2016-163769,2016,8,30,2016,9,3,Standard Class,CB-13030,Crístofer Barraza,Home Office,Mar del Plata,Provincia de Buenos Aires,Argentina,LATAM - South,OFF-BI-10000368,Office Supplies,Binders,0.4,"Avery Binder Covers, Durable",168.84,3,8.04
6429,MX-2017-160654,2017,9,26,2017,10,2,Standard Class,HC-15760,Heraldo Cadena,Home Office,Reynosa,Tamaulipas,Mexico,LATAM - North,OFF-EN-10000274,Office Supplies,Envelopes,0,"Kraft Business Envelopes, Recycled",628,5,43
6430,MX-2016-145611,2016,10,9,2016,10,14,Second Class,MC-19045,Mirna Callas,Home Office,Cancún,Quintana Roo,Mexico,LATAM - North,OFF-LA-10001541,Office Supplies,Labels,0,"Avery Removable Labels, 5000 Label Set",1007,5,422
6431,CU-2018-157231,2018,10,30,2018,11,5,Standard Class,GC-15520,Gregorio Cuéllar,Consumer,Pinar del Río,Pinar del Río,Cuba,LATAM - Caribbean,FUR-BO-10001537,Furniture,Bookcases,0,"Ikea Corner Shelving, Metal",752.8,2,82.8
6432,CU-2018-157231,2018,10,30,2018,11,5,Standard Class,GC-15520,Gregorio Cuéllar,Consumer,Pinar del Río,Pinar del Río,Cuba,LATAM - Caribbean,OFF-ST-10002608,Office Supplies,Storage,0,"Eldon Box, Industrial",336,2,97.2
6434,HN-2015-103590,2015,12,21,2015,12,26,Second Class,AV-10825,Amelia Vega,Corporate,El Progreso,Yoro,Honduras,LATAM - Central,TEC-PH-10003963,Technology,Phones,0.4,"Apple Signal Booster, Full Size",287.4,1,-158.2
6435,HN-2015-103590,2015,12,21,2015,12,26,Second Class,AV-10825,Amelia Vega,Corporate,El Progreso,Yoro,Honduras,LATAM - Central,OFF-ST-10002506,Office Supplies,Storage,0.4,"Smead Lockers, Blue",211.32,3,-85.08
6436,MX-2015-145576,2015,12,23,2015,12,28,Standard Class,CQ-12865,Conrado Quiñones,Consumer,Puebla,Puebla,Mexico,LATAM - North,OFF-AP-10001847,Office Supplies,Appliances,0,"Breville Toaster, Red",424,8,92.8
6437,MX-2016-120845,2016,5,25,2016,5,29,Standard Class,SB-20980,Susana Braza,Corporate,Córdoba,Veracruz,Mexico,LATAM - North,OFF-EN-10000543,Office Supplies,Envelopes,0,"Ames Clasp Envelope, Security-Tint",156,3,58.8
6438,MX-2017-164833,2017,2,9,2017,2,12,First Class,AL-11635,Antonio Lerma,Consumer,Ixtapaluca,México,Mexico,LATAM - North,OFF-AR-10000711,Office Supplies,Art,0,"BIC Pens, Easy-Erase",364.4,2,25.2
6439,HN-2018-169852,2018,2,18,2018,2,24,Standard Class,PM-19975,Paz Montes,Corporate,San Pedro Sula,Cortés,Honduras,LATAM - Central,OFF-BI-10000289,Office Supplies,Binders,0.4,"Wilson Jones Binder Covers, Recycled",112.8,2,-73.6
6440,MX-2015-121671,2015,10,4,2015,10,9,Standard Class,EO-13885,Edith Ojeda,Home Office,Los Mochis,Sinaloa,Mexico,LATAM - North,TEC-PH-10001066,Technology,Phones,0,"Apple Smart Phone, Cordless",12362,7,4202.8
6441,MX-2017-141159,2017,6,8,2017,6,15,Standard Class,NA-19510,Norma Alemán,Home Office,Mérida,Yucatán,Mexico,LATAM - North,OFF-AR-10002991,Office Supplies,Art,0,"Binney & Smith Markers, Blue",244.8,3,12
6442,MX-2017-141159,2017,6,8,2017,6,15,Standard Class,NA-19510,Norma Alemán,Home Office,Mérida,Yucatán,Mexico,LATAM - North,OFF-LA-10002974,Office Supplies,Labels,0,"Avery File Folder Labels, Laser Printer Compatible",495.2,2,123.6
6443,MX-2017-141159,2017,6,8,2017,6,15,Standard Class,NA-19510,Norma Alemán,Home Office,Mérida,Yucatán,Mexico,LATAM - North,OFF-BI-10003397,Office Supplies,Binders,0,"Avery 3-Hole Punch, Economy",559.2,3,240
6444,MX-2017-141159,2017,6,8,2017,6,15,Standard Class,NA-19510,Norma Alemán,Home Office,Mérida,Yucatán,Mexico,LATAM - North,FUR-TA-10000304,Furniture,Tables,0,"Barricks Training Table, with Bottom Storage",267.6,3,45
6445,MX-2017-141159,2017,6,8,2017,6,15,Standard Class,NA-19510,Norma Alemán,Home Office,Mérida,Yucatán,Mexico,LATAM - North,TEC-AC-10003611,Technology,Accessories,0,"Memorex Mouse, USB",2723,5,680
6446,MX-2017-141159,2017,6,8,2017,6,15,Standard Class,NA-19510,Norma Alemán,Home Office,Mérida,Yucatán,Mexico,LATAM - North,OFF-AR-10001777,Office Supplies,Art,0,"Binney & Smith Sketch Pad, Water Color",6643.6,2,1660.8
6447,CU-2017-161781,2017,3,9,2017,3,11,First Class,CE-13150,Cintia Escobar,Corporate,Matanzas,Matanzas,Cuba,LATAM - Caribbean,OFF-ST-10000085,Office Supplies,Storage,0,"Rogers File Cart, Single Width",9664,4,1159.2
6448,DO-2018-113628,2018,6,16,2018,6,20,Standard Class,LC-17800,Lorena Corral,Home Office,Santiago de los Caballeros,Santiago,Dominican Republic,LATAM - Caribbean,OFF-AR-10003066,Office Supplies,Art,0.2,"Sanford Markers, Water Color",688.16,11,171.16
6449,GT-2018-111941,2018,4,9,2018,4,13,Standard Class,CV-12955,Cornelio Vázquez,Corporate,Mixco,Guatemala,Guatemala,LATAM - Central,OFF-ST-10000952,Office Supplies,Storage,0.2,"Smead File Cart, Blue",31170.88,13,389.48
6450,GT-2018-111941,2018,4,9,2018,4,13,Standard Class,CV-12955,Cornelio Vázquez,Corporate,Mixco,Guatemala,Guatemala,LATAM - Central,OFF-AR-10002672,Office Supplies,Art,0,"Boston Highlighters, Blue",286.4,4,54.4
6451,SV-2018-124877,2018,7,15,2018,7,18,First Class,GA-15355,Goratze Almaraz,Consumer,San Salvador,San Salvador,El Salvador,LATAM - Central,OFF-EN-10001728,Office Supplies,Envelopes,0,"Jiffy Interoffice Envelope, Recycled",1661,5,581
6452,MX-2017-152814,2017,8,14,2017,8,14,Same Day,HC-15985,Humberto Cepeda,Consumer,Hermosillo,Sonora,Mexico,LATAM - North,FUR-CH-10002498,Furniture,Chairs,0,"Harbour Creations Steel Folding Chair, Red",1929,5,405
6453,MX-2018-117751,2018,2,25,2018,2,28,First Class,SN-20875,Santiago Núñez,Consumer,Tlaquepaque,Jalisco,Mexico,LATAM - North,TEC-MA-10001494,Technology,Machines,0.002,"Okidata Inkjet, Durable",1877.44,2,90.2376
6454,CO-2017-103744,2017,9,5,2017,9,6,First Class,CV-12400,Carmín Vera,Home Office,Bogotá,Bogotá,Colombia,LATAM - South,OFF-SU-10003907,Office Supplies,Supplies,0,"Stiletto Letter Opener, Easy Grip",6079,5,790
6455,BR-2018-119193,2018,5,29,2018,6,3,Standard Class,MC-18880,Miguel Curiel,Consumer,Barra Mansa,Río de Janeiro,Brazil,LATAM - South,OFF-ST-10002539,Office Supplies,Storage,0,"Fellowes Shelving, Single Width",584,2,204.4
6456,BR-2018-119193,2018,5,29,2018,6,3,Standard Class,MC-18880,Miguel Curiel,Consumer,Barra Mansa,Río de Janeiro,Brazil,LATAM - South,OFF-BI-10000341,Office Supplies,Binders,0,"Ibico Binding Machine, Recycled",795.6,6,397.2
6457,CU-2017-131919,2017,11,23,2017,11,28,Standard Class,AP-11230,Ara Puente,Consumer,Artemisa,Artemisa,Cuba,LATAM - Caribbean,FUR-FU-10001718,Furniture,Furnishings,0,"Eldon Door Stop, Duo Pack",1235.2,4,332.8
6458,CU-2017-131919,2017,11,23,2017,11,28,Standard Class,AP-11230,Ara Puente,Consumer,Artemisa,Artemisa,Cuba,LATAM - Caribbean,OFF-AR-10001216,Office Supplies,Art,0,"BIC Pencil Sharpener, Easy-Erase",2297.4,7,642.6
6459,SV-2016-132955,2016,3,7,2016,3,12,Standard Class,CF-12985,Cristóbal Figueroa,Consumer,Mejicanos,San Salvador,El Salvador,LATAM - Central,OFF-AR-10002156,Office Supplies,Art,0,"Stanley Highlighters, Blue",19030,5,570
6460,NI-2018-159464,2018,11,11,2018,11,15,Standard Class,DC-13300,Dafne Canales,Corporate,Managua,Managua,Nicaragua,LATAM - Central,FUR-BO-10003028,Furniture,Bookcases,0,"Sauder 3-Shelf Cabinet, Mobile",3968.4,3,714
6461,NI-2018-159464,2018,11,11,2018,11,15,Standard Class,DC-13300,Dafne Canales,Corporate,Managua,Managua,Nicaragua,LATAM - Central,OFF-AR-10003466,Office Supplies,Art,0,"Binney & Smith Highlighters, Easy-Erase",180,3,46.8
6462,NI-2018-159464,2018,11,11,2018,11,15,Standard Class,DC-13300,Dafne Canales,Corporate,Managua,Managua,Nicaragua,LATAM - Central,OFF-AR-10000833,Office Supplies,Art,0,"Binney & Smith Pencil Sharpener, Water Color",316.8,3,123
6463,NI-2018-159464,2018,11,11,2018,11,15,Standard Class,DC-13300,Dafne Canales,Corporate,Managua,Managua,Nicaragua,LATAM - Central,OFF-FA-10000520,Office Supplies,Fasteners,0,"Stockwell Paper Clips, Bulk Pack",280,2,16.8
6464,NI-2018-159464,2018,11,11,2018,11,15,Standard Class,DC-13300,Dafne Canales,Corporate,Managua,Managua,Nicaragua,LATAM - Central,OFF-PA-10004761,Office Supplies,Paper,0,"Green Bar Memo Slips, Premium",2615.4,1,1098.4
6465,NI-2018-159464,2018,11,11,2018,11,15,Standard Class,DC-13300,Dafne Canales,Corporate,Managua,Managua,Nicaragua,LATAM - Central,OFF-PA-10004160,Office Supplies,Paper,0,"SanDisk Note Cards, Premium",2751.2,1,110
6466,NI-2016-163552,2016,6,21,2016,6,26,Standard Class,TC-21085,Tina Cardona,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-SU-10002900,Office Supplies,Supplies,0,"Kleencut Trimmer, Easy Grip",1217.4,1,511.2
6467,NI-2016-163552,2016,6,21,2016,6,26,Standard Class,TC-21085,Tina Cardona,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-AR-10001002,Office Supplies,Art,0,"BIC Sketch Pad, Fluorescent",2986.2,9,358.2
6468,MX-2017-157245,2017,6,8,2017,6,8,Same Day,GA-15325,Germán Armijo,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,FUR-FU-10000502,Furniture,Furnishings,0,"Deflect-O Clock, Black",621.2,2,310.4
6469,MX-2017-157245,2017,6,8,2017,6,8,Same Day,GA-15325,Germán Armijo,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,TEC-MA-10004143,Technology,Machines,0.002,"Konica Calculator, Wireless",7096.98,3,56.5776
6470,CU-2015-130148,2015,6,14,2015,6,19,Standard Class,AJ-10840,Amador Jasón,Consumer,Bayamo,Granma,Cuba,LATAM - Caribbean,TEC-PH-10000158,Technology,Phones,0.002,"Apple Signal Booster, VoIP",15122.1,6,1029.2952
6471,CU-2015-130148,2015,6,14,2015,6,19,Standard Class,AJ-10840,Amador Jasón,Consumer,Bayamo,Granma,Cuba,LATAM - Caribbean,OFF-BI-10000042,Office Supplies,Binders,0,"Cardinal Index Tab, Clear",63.4,1,22
6472,CU-2015-130148,2015,6,14,2015,6,19,Standard Class,AJ-10840,Amador Jasón,Consumer,Bayamo,Granma,Cuba,LATAM - Caribbean,TEC-AC-10004571,Technology,Accessories,0,"Logitech Router, Programmable",2244,3,852.6
6473,VE-2016-144267,2016,2,7,2016,2,9,First Class,GI-15370,Gorka Irizarri,Consumer,Caracas,Distrito Capital,Venezuela,LATAM - South,OFF-BI-10004541,Office Supplies,Binders,0.4,"Wilson Jones Binder, Durable",591.84,3,-296.16
6474,VE-2016-144267,2016,2,7,2016,2,9,First Class,GI-15370,Gorka Irizarri,Consumer,Caracas,Distrito Capital,Venezuela,LATAM - South,OFF-AR-10001599,Office Supplies,Art,0.4,"Binney & Smith Canvas, Blue",2168.88,7,-37.52
6476,AR-2018-102589,2018,11,10,2018,11,15,Standard Class,KB-17260,Koldo Bernal,Consumer,San Justo,Santa Fe,Argentina,LATAM - South,OFF-BI-10001754,Office Supplies,Binders,0.4,"Ibico Binder Covers, Recycled",64.44,1,-14.16
6477,AR-2018-102589,2018,11,10,2018,11,15,Standard Class,KB-17260,Koldo Bernal,Consumer,San Justo,Santa Fe,Argentina,LATAM - South,OFF-ST-10001646,Office Supplies,Storage,0.4,"Fellowes Box, Wire Frame",2666.88,6,-1422.72
6478,BR-2018-107062,2018,5,30,2018,6,3,Standard Class,RC-20575,Reyes Coto,Consumer,Boa Esperança,Minas Gerais,Brazil,LATAM - South,OFF-ST-10004489,Office Supplies,Storage,0,"Smead Lockers, Single Width",4572,5,1325
6479,BR-2017-140382,2017,2,27,2017,3,2,First Class,PN-20005,Pedro Nino,Consumer,Santo André,São Paulo,Brazil,LATAM - South,OFF-ST-10000632,Office Supplies,Storage,0.2,"Rogers Shelving, Single Width",14112,6,4057.2
6480,BR-2017-140382,2017,2,27,2017,3,2,First Class,PN-20005,Pedro Nino,Consumer,Santo André,São Paulo,Brazil,LATAM - South,OFF-SU-10001351,Office Supplies,Supplies,0,"Stiletto Letter Opener, Steel",9208.8,3,3959.4
6481,BR-2018-148684,2018,12,19,2018,12,25,Standard Class,AR-10525,Amalia Ríos,Corporate,Maceió,Alagoas,Brazil,LATAM - South,FUR-CH-10002085,Furniture,Chairs,0,"Novimex Steel Folding Chair, Red",2683.2,3,885
6482,BR-2018-148684,2018,12,19,2018,12,25,Standard Class,AR-10525,Amalia Ríos,Corporate,Maceió,Alagoas,Brazil,LATAM - South,OFF-EN-10002465,Office Supplies,Envelopes,0,"Cameo Business Envelopes, Set of 50",105,1,50.4
6483,BR-2017-143434,2017,12,26,2017,12,30,Standard Class,PL-19945,Piero Limón,Consumer,São Paulo,São Paulo,Brazil,LATAM - South,FUR-BO-10002318,Furniture,Bookcases,0,"Dania Classic Bookcase, Mobile",7956,6,1909.2
6484,DO-2016-159086,2016,5,16,2016,5,20,Standard Class,MR-18745,Maribel Ríos,Corporate,La Romana,La Romana,Dominican Republic,LATAM - Caribbean,OFF-PA-10003920,Office Supplies,Paper,0.4,"Xerox Parchment Paper, Premium",1458.36,3,-243.24
6486,CU-2016-152499,2016,5,12,2016,5,16,Standard Class,IR-16525,Irma Rubalcaba,Consumer,Manzanillo,Granma,Cuba,LATAM - Caribbean,OFF-BI-10003277,Office Supplies,Binders,0,"Ibico Binder Covers, Durable",744.8,4,290.4
6487,NI-2015-150728,2015,4,17,2015,4,24,Standard Class,JU-17065,Justa Uribe,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-BI-10002935,Office Supplies,Binders,0,"Wilson Jones Binder, Clear",309.2,1,40
6488,HN-2016-109470,2016,11,24,2016,11,29,Second Class,BT-11710,Baltasar Téllez,Consumer,Choloma,Cortés,Honduras,LATAM - Central,OFF-AR-10003012,Office Supplies,Art,0.4,"Sanford Markers, Easy-Erase",521.28,12,-141.12
6489,HN-2016-109470,2016,11,24,2016,11,29,Second Class,BT-11710,Baltasar Téllez,Consumer,Choloma,Cortés,Honduras,LATAM - Central,OFF-ST-10002271,Office Supplies,Storage,0.4,"Rogers Shelving, Wire Frame",624.96,7,-167.44
6490,MX-2018-100328,2018,3,6,2018,3,6,Same Day,CS-12850,Cornelio Sauceda,Consumer,Milpa Alta,Distrito Federal,Mexico,LATAM - North,OFF-AR-10003630,Office Supplies,Art,0,"Stanley Sketch Pad, Easy-Erase",237,3,33
6491,DO-2018-131261,2018,10,17,2018,10,21,Standard Class,CS-13090,Cora Sánchez,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,FUR-FU-10003069,Furniture,Furnishings,0.2,"Deflect-O Photo Frame, Durable",563.84,4,35.04
6492,DO-2018-131261,2018,10,17,2018,10,21,Standard Class,CS-13090,Cora Sánchez,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,FUR-BO-10002936,Furniture,Bookcases,0.2,"Ikea Stackable Bookrack, Pine",516.8,2,116
6493,DO-2018-131261,2018,10,17,2018,10,21,Standard Class,CS-13090,Cora Sánchez,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-AR-10003457,Office Supplies,Art,0.2,"Sanford Sketch Pad, Water Color",59.2,1,-14.8
6494,DO-2018-131261,2018,10,17,2018,10,21,Standard Class,CS-13090,Cora Sánchez,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-AR-10000266,Office Supplies,Art,0.2,"BIC Markers, Fluorescent",135.36,2,42.16
6495,CO-2018-124996,2018,1,18,2018,1,23,Standard Class,PZ-19825,Paloma Zamora,Consumer,Bogotá,Bogotá,Colombia,LATAM - South,OFF-ST-10001562,Office Supplies,Storage,0,"Fellowes Box, Industrial",1233.4,7,616
6496,BR-2017-136049,2017,9,22,2017,9,28,Standard Class,CM-12235,Carlos Marrero,Consumer,Salvador,Bahía,Brazil,LATAM - South,OFF-LA-10001833,Office Supplies,Labels,0.6,"Hon Shipping Labels, Alphabetical",552.4,5,-552.6
6497,BR-2015-121524,2015,7,24,2015,7,27,First Class,EM-14500,Eulalia Márquez,Consumer,Rolândia,Paraná,Brazil,LATAM - South,OFF-BI-10003440,Office Supplies,Binders,0,"Avery Binder Covers, Economy",1246.8,6,99.6
6498,BR-2015-121524,2015,7,24,2015,7,27,First Class,EM-14500,Eulalia Márquez,Consumer,Rolândia,Paraná,Brazil,LATAM - South,FUR-TA-10002568,Furniture,Tables,0,"Chromcraft Coffee Table, Rectangular",1305.6,4,364.8
6499,BR-2015-121524,2015,7,24,2015,7,27,First Class,EM-14500,Eulalia Márquez,Consumer,Rolândia,Paraná,Brazil,LATAM - South,FUR-BO-10003878,Furniture,Bookcases,0,"Safco Corner Shelving, Mobile",411.2,1,45.2
6500,SV-2015-148635,2015,8,19,2015,8,22,First Class,IC-16420,Isabel Coronado,Corporate,Ilopango,San Salvador,El Salvador,LATAM - Central,OFF-BI-10004554,Office Supplies,Binders,0,"Avery Index Tab, Clear",446,5,169
6501,SV-2015-148635,2015,8,19,2015,8,22,First Class,IC-16420,Isabel Coronado,Corporate,Ilopango,San Salvador,El Salvador,LATAM - Central,TEC-MA-10004482,Technology,Machines,0.002,"StarTech Card Printer, Red",11216.72,7,201.5216
6502,SV-2015-148635,2015,8,19,2015,8,22,First Class,IC-16420,Isabel Coronado,Corporate,Ilopango,San Salvador,El Salvador,LATAM - Central,OFF-BI-10001568,Office Supplies,Binders,0,"Ibico Binder Covers, Economy",368,5,0
6503,SV-2018-152891,2018,8,12,2018,8,16,Standard Class,EN-14020,Elvira Nieves,Consumer,San Salvador,San Salvador,El Salvador,LATAM - Central,TEC-PH-10000437,Technology,Phones,0.002,"Cisco Signal Booster, VoIP",1271.25,1,532.2524
6504,SV-2018-152891,2018,8,12,2018,8,16,Standard Class,EN-14020,Elvira Nieves,Consumer,San Salvador,San Salvador,El Salvador,LATAM - Central,OFF-ST-10001025,Office Supplies,Storage,0.2,"Tenex Trays, Single Width",5372.8,2,-268.8
6505,DO-2017-137848,2017,8,9,2017,8,13,Standard Class,ES-13975,Eloísa Soto,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-EN-10000274,Office Supplies,Envelopes,0.2,"Kraft Business Envelopes, Recycled",100.48,1,-16.52
